a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,Class
-517.9983569790702,48.42935273192747,-10.631230887929892,8.24081214379744,-0.580183405369822,-1.767224515663762,-10.825086092771906,-8.834173145286297,-18.274193663535858,-4.5227109945398976,-0.3837382111469116,-8.764273788709826,-0.25452120475968315,-3.493055420489036,-7.331167312435486,2.10786233741663,-9.868228225314354,-3.5537951341064735,-2.676673031701706,-4.4394760846445775,-7.347759256653107,-2.1259468060204636,-5.054833686036276,-5.125242890882461,-4.4221051457674685,-2.7044681123107766,-6.097090098405744,-1.5457210140166926,-5.277732122629241,-1.723519160555775,-0.4671028829489659,-0.11919457288367415,1.615270870868164,1.066759274535482,0.31975056714734723,1.8801838300174258,2.9320520563623194,2.388321406344341,0.8843629101697192,2.3764182572370482,Mutlu
-539.4447223692077,50.090359376261695,-9.412653912165899,7.331817713961006,-1.5387508879934089,-2.9151351082664654,-10.20346864331943,-9.219710167062841,-17.610706661392936,-6.740697151764985,-2.16076992307847,-6.623501463877986,-0.6611909772590142,-2.431237148625336,-8.128456786965836,0.5068219277893623,-8.942594078694176,-5.299637794314113,-2.9624285480769936,-2.81362159609426,-8.275550934794715,-2.4930683384213506,-4.5553688175826625,-6.140740744477789,-4.65597892589594,-1.518903188475723,-7.057230110881452,-1.7564828169172857,-4.433433260938375,-2.819869605351243,-3.0981942955976898,-1.7706330096316807,-3.0989259373212517,1.5658838185598407,-0.654349811642796,3.766417364637629,1.306855508339619,1.4008726577191402,0.5711947780955385,2.2770587464499084,Mutlu
-681.0886819665287,61.208928918311706,-2.361429265086612,14.609263738772688,6.424040599339453,-2.480570710395465,-2.860464682218296,-8.270591781458174,-11.429063958707005,-4.07011292539918,-4.636812004821582,-1.3228492165577836,-1.2236589789753212,-6.030126674157096,-2.304385257732652,-0.9509366773950664,-5.822602968115824,-4.289969516118113,-3.3870826264365292,-0.5479180769632105,-7.148106647516874,-2.1076194036274636,-2.886084151251366,-4.725280556025242,-2.327487544457694,-1.5943167492211963,-4.806417329936657,-1.0763188224954423,-2.6409797048390784,-1.7754925701772681,-2.5946027465794965,-2.0313100960218846,-2.7148070209684176,-2.1721835712955992,-4.724596336891029,-2.734975984302275,-2.3908722276589556,-2.284803616540178,-3.816822671163456,-2.8076393911305373,Uzuntulu
-699.317832792142,65.86637195183319,-1.4695118359698982,16.901196843731356,8.154822480360306,-0.1009819466345168,-0.18945956564141853,-7.22914560563053,-10.66055849060898,-5.173814258584002,-2.092038363698555,-1.6745898862635997,-2.088059387436926,-3.1281103310076483,-1.0312466943196532,-0.5564649528466916,-4.043363144066892,-2.3904991343894255,-1.9477765419516258,0.22683598457112158,-6.936132466054464,-0.9522669539228524,-1.551923143515168,-4.21310800468782,-1.693695871890768,-1.1588267681477098,-4.198271107368159,-0.9735693890367704,-3.638869298800547,-1.139205418906098,-1.9399915964969594,-2.160170551870933,-2.915903588742524,-1.9591222841161076,-4.46457311197255,-0.5613015162640033,-2.240282773567464,-2.3384527270780864,-3.7315132204579036,-2.854278352750276,Uzuntulu
-735.717503176086,60.75024669294951,-3.7851463173742936,14.374076616197366,6.250600627454398,-1.4310755769322911,-2.066459621736477,-7.237082777876676,-11.304369097492513,-3.497876518034284,-1.316507194941334,-1.039887607026975,-1.5937149078442139,-3.0625479279482346,-3.0109308802771726,0.021421763087224648,-4.856053667036193,-5.939772465655955,-0.9632390897955984,-0.21937942524031148,-6.454968454689875,-1.8981161029003406,-3.170538405683865,-4.2714830384963705,-1.9465578212765509,-0.5471020268978176,-3.202434917634554,0.15020442162028003,-3.4390584563342133,0.36261140560058813,-2.7021341317802983,-3.445507272568503,-1.936783539796813,-1.2815261517606482,-3.2611318001451304,-0.7550727798245939,-0.9363237314943914,-2.0409169416094524,-4.303200891665243,-2.7496513747806506,Uzuntulu
-711.9610029616713,59.92442197937992,0.38319162428339726,15.940358726454527,5.673768732342606,0.15352032474497576,0.8922649810641603,-7.203910330705026,-12.56525691677385,-3.655406055836274,-2.709263834584547,-2.1454184008248136,-0.3536422457445744,-3.7446997261502792,-2.8505244615658603,2.1725587326678757,-3.438984844951204,-3.9682372117611617,-1.8662601474147162,0.15957238368879942,-6.754101259569848,-1.7393045260601203,-2.2026834529710353,-3.3960699051370784,-2.219273216917242,-0.43804538103654606,-4.575835347616444,-2.1314699324511244,-2.5388035109244003,0.12391724532011311,-1.9352148348604363,-1.4747009402846842,-2.1795457635818094,-2.389471823684147,-4.25227101925282,-1.581879302695519,-2.2501244214840432,-1.5863490322754288,-2.8182542912289423,-2.4968743569178837,Uzuntulu
-670.1113928130779,62.823071943854494,0.5571426926130447,17.218748496140336,7.455060960389243,-1.4781748695197225,-1.272433427292356,-7.127524790365679,-9.772373913488526,-1.1520988804394225,-2.7757568460608177,-2.2713850240320803,-0.4592805827933592,-4.753955078698297,-1.7157737357691079,1.3669328367112044,-5.278739307234612,-2.8099414110333294,-2.870105437906716,0.056078013908919935,-5.26276752674931,-0.8645001766307836,-2.588563106671953,-4.71090335307541,-2.1699990092358257,-0.6852171542715317,-3.7451856820797005,0.7532479852897087,-1.9372047396158982,-0.04348868264163083,-2.9682431748205884,-0.8347633070806878,-3.2476412378435047,-1.680684448637914,-4.100668015363169,-1.2312289814238848,-2.1868671769020644,-2.621633894113819,-2.8454924167331717,-3.2055801815474285,Uzuntulu
-627.6443335890536,51.203863476301095,-5.2075248945377535,10.820924234741092,3.3913431009491264,-3.302951897884081,-8.977057487690063,-6.839669324372906,-15.439201362277391,-4.134801937100407,-2.5005704653128036,-6.667371831897151,0.044459288211286314,-4.6238945344941405,-5.3830465834184915,1.489913394551146,-9.344367685770733,-3.1813393339943548,-0.965710510702986,-2.436523929549773,-6.744007733928649,-1.806701104481237,-7.36366974575336,-3.6900392355975535,-4.00462676367564,-1.2886816164013868,-4.861302056347713,-2.102943573510371,-2.777803217369935,-1.1912392632675115,-2.999410130155482,-2.8296252675306652,-3.5586449784566154,-1.8757339701238522,-3.9136582419338026,0.9486578470212084,-0.679525297455741,-1.6744303428079461,-3.3176318601524635,-1.7758362855233691,Uzuntulu
-620.4121147803542,55.26412919324066,-6.000838121206383,13.997069516963673,3.66776974217125,-2.472905667832626,-7.084649635664363,-9.022413359997206,-18.741243835437004,-4.6358046580681105,-2.5257585666769646,-7.012228140829488,0.11720692682026368,-5.342791739515068,-4.029318955056243,1.676469568538423,-6.994654806287626,-4.348525090455993,-3.1244742861128767,-2.3517095846508953,-7.649134238897528,-3.716013928229634,-2.8762144500285465,-5.825083069958742,-4.87932329616464,-0.9143035267337025,-6.957277992830842,-1.3396802556007374,-3.692909709156628,-1.640484090821479,-3.628355981462503,-2.4310564806605157,-3.4791973035367496,-2.6808221787616664,-4.117719446166928,-2.273097267339931,-0.8024123583185314,-0.5071537759716191,-0.6173908959896963,-0.22657589173862086,Uzuntulu
-606.1060813812395,51.19069351531233,-4.475017291614069,13.70772464306214,1.942104799689167,-2.7540148922563596,-7.361366675761675,-8.506662409521427,-16.334505142830757,-3.495388238366073,-1.7118582303298246,-5.745049585030757,0.09307863125310323,-6.062932057633084,-4.298379046020481,1.6857029052301586,-8.339622913984355,-4.1267327390665445,-3.1617352236947407,-2.409515053073618,-7.238339178498875,-1.9253105883889876,-2.9449612557236375,-5.439068815913022,-3.5250565675112395,-0.9117669392618423,-6.2441710217633695,0.07773636414138871,-5.08512463742066,-0.6988078880559508,-3.6654783932943404,-2.4936699029285814,-4.0495102939644,-2.9846418814453006,-4.171738776722951,-1.8934269992849642,-1.6327830584529914,-2.3453888841652843,-3.233646344857523,-1.9279391917894628,Uzuntulu
-546.341782956772,42.903498578038906,-6.40775017300452,13.032621795336832,-1.7944485975085172,-2.4094172989525773,-4.695904301315668,-1.0791733607404745,-12.832335152274501,-4.406177117926218,-1.2240132873052392,-4.406078556413035,-1.0650658943721152,-4.261330766607035,-3.623210497876572,-1.4658300172220946,-6.5132786351227105,-1.558025949240456,-4.251170564326025,-3.05587839554318,-5.594827792232902,-2.2901836594074916,-4.586449406445063,-3.753848913610242,-3.5930243655836724,-1.0134549711373424,-5.142196656084688,1.4926154419124258,-2.491354131203537,-0.60289600054648,-0.1969844072182239,-0.1958016768834166,-2.3513202399000974,-1.5422075519784868,-2.637860732611319,0.1268000959461577,-1.531269493366129,-0.24021899366304492,-3.746546476039103,-1.1404261367459796,Sinirli
-526.5403392464042,40.55012790742062,-5.846923471995378,8.531040109850611,-3.8284837131574037,-3.220250643593225,-7.475059972716967,-8.151177517132536,-13.54616848495322,-6.147715951046214,-4.918255129629118,-6.246776273825109,-3.8764509020633064,-4.333686017120214,-4.994553633398885,-2.620617235192698,-8.812980871078203,-1.448636829325812,-5.941490058004671,-3.9319925274572736,-4.916207754639254,-2.3440006185445306,-2.4906753952107232,-0.9481952225680177,-2.481980127896399,0.0874230966199071,-3.4681819958783406,0.019803176192606454,-3.3510079876796057,-1.7885597202186703,-1.725937886779533,-1.9064085501418648,-2.581397948175113,-1.7810368757806305,-2.528096789751733,1.5574238579803232,-0.20375590870921195,2.7538869649990416,-0.5312011236303011,1.0650298366939863,Sinirli
-571.1599010174576,45.75690508743171,-1.8889463581919654,12.21423416428018,-0.7662798564313654,-1.461100087633295,-5.591996164838676,-6.302695436146941,-13.775703664176113,-3.8180678094665543,-3.9971751339604267,-4.106056155253947,-1.3070606341586846,-5.058979961605715,-2.5608496577291224,-0.2503050371768416,-7.9945002632983995,-2.461409059878865,-2.4090125863545064,-4.153035710982732,-6.526969740117092,-1.9994314732014125,-3.600858680577469,-4.642158611807774,-3.629262829698512,-1.8348841307425336,-5.27998645822303,-0.9547459480373558,-2.841900623109899,-1.743056009734171,-1.2710968284231174,-1.1614579959535083,-0.9863154593065527,-0.8098357533004126,-2.562399669994365,0.20598522684852213,-1.047073229180931,-0.47527507450643325,-2.278492987325172,-0.36325522038103575,Sinirli
-531.0530027457534,44.653118921623985,-3.249050017496888,8.975467983561785,-0.3682878785902133,-3.1031553742230327,-4.731601432636062,-6.201691003090861,-15.522318242433842,-4.622941638712306,-2.943895255078835,-5.4288020896328035,-0.0684397390421738,-4.846159500504704,-4.792138786332818,1.1885753173665126,-9.502509624637678,-1.1884737376176606,-1.985487549108121,-4.61676535457697,-6.534841612935768,-0.3911318554966494,-4.664198058181125,-3.3315420043965536,-3.4097103528373354,-2.4301605457882816,-5.902814413288612,-1.2294301145023534,-3.386102104734377,-1.0175809131247129,-1.1431346497231558,-0.8943407708507471,-0.1759469657963208,-1.8305097521102072,-2.952006879527645,0.7780811826349805,-1.2727154936085856,1.2168866270034269,-1.6338288682769622,-1.287825315934597,Sinirli
-349.33228688125564,30.411379627683544,-20.523148112818866,1.3123855660037618,-11.870387664312487,-3.8278089843210905,-13.357002405989423,-13.00814361168037,-14.113651499621454,-7.955346529741309,-6.1079187744455705,-4.512403622547648,-7.562690998193862,-5.354641370089965,-4.481483175444166,-0.19890482053215877,-7.9838625540402655,2.590233199745518,1.7322297916716187,4.12847599109385,2.8643075311986474,5.105248695464871,3.7496141487753247,1.3625202945873252,-0.08976379030460868,1.0706281263035748,-2.3593941249944446,2.9474796974799107,1.6476092204553276,-0.5939756846360957,-0.40553521846485546,-0.2806773914231712,1.2283671958733287,0.818530844918991,-2.763909203071083,2.4454634334825527,1.668190317194903,1.5638548280059128,-2.52250012577575,-0.49311758318278354,Sinirli
-368.57434458205864,22.893182056941534,-19.359462793643004,3.8106202295200924,-10.871699274779074,-4.80129089141661,-12.855066439816376,-7.38464876952771,-17.47663168970947,-8.489613090375135,-5.378400536666811,-7.750258392754644,-5.43763058422806,-3.1363087444756297,-6.042587553498926,-2.348438919839048,-12.174942091132175,-5.014172553413484,-6.439485833138762,-7.264637809571303,-6.724972140236512,-0.46119897277812033,-1.889920089367678,2.5558555799760234,4.148569310117484,4.879836064654461,0.40868340000737396,3.908591829484662,-2.75500666008613,1.6812457559211142,3.0183268942377706,2.8827320904084344,-1.323310291809295,0.0738525084072491,-2.6935022693277118,2.5449661000243817,1.1469367894122082,1.7676669225988102,-2.2188905762564786,0.12252431788702112,Sinirli
-401.7068906122809,30.505065035100063,-16.27189390268851,5.423805554016781,-7.228921057101599,-3.4187637256861496,-11.863018887310638,-9.063134425383216,-17.432385671606614,-6.134870377109816,-4.584326101509209,-8.247121733905775,-3.6859484326505805,-4.2037745618265285,-5.056756107973495,1.1874000667150866,-10.512186641752953,-1.3268557771100156,-3.8026641462194317,-4.128438834496756,-3.308679563894604,0.5305874568497108,-2.744746578462599,0.9066631256053675,-0.14757132865461783,1.9278786583422702,-0.4984123137016539,1.1196616525586447,-1.5723585140790362,1.3139651771327543,0.5129369603290312,1.3354103812771576,-1.3297874054208552,0.2287624643405718,-1.1788954347733462,3.1409777752233015,1.5214544945577533,3.4072992804147426,0.300064852791982,1.88054449112289,Sinirli
-304.1945719078141,22.8334938342707,-20.76660556177509,-2.495639656892837,-11.075023069069138,-6.060210046740888,-17.539633320362977,-11.272036957496304,-16.626713733109817,-8.9282212757123,-2.9648603180572946,-7.9038239791151135,-6.503943889568029,-3.8740448468100883,-4.015991080605504,-0.15917287683202527,-5.856942501619867,2.1248654704683068,4.1891690657372145,1.7683873183920893,-0.2503552289505527,2.485061312540454,0.8052158306039887,1.9597016114003674,0.023978250629304296,-0.8350750671570096,-4.448774005457989,-0.49450049841662097,-1.839725093620226,-0.22310270957943834,-2.2092743599538944,-1.324318974494709,-1.2026015975383408,0.1686691765339563,-1.5920600570813292,1.3700749071481655,0.4279969294660608,2.2927710371931425,-1.5131125248471167,-1.3789709558976562,Sinirli
-595.5693532791043,58.39514736875037,1.8540373766699851,14.748082037961401,8.114681806679387,-2.021502924503496,-4.586834860784578,-8.132957381402074,-12.646989271745406,-1.0177998560926345,-2.642508131344848,0.881148696946505,3.275487739353532,-3.2235783661044817,1.2487733878650882,5.5279483352037735,-4.368786022952211,-1.534248760685252,-1.1350247449874316,-1.2200763416605669,-5.30185604769722,0.07809188455307445,-3.1777331016357233,-3.408712052403089,-1.8372227602451414,0.3100676559454015,-3.3737305753100735,1.5119497858177013,-4.102070253907646,-0.43061609757327407,-1.9058306668122968,-1.0550481578707431,-2.7479499016683024,-1.134057290318945,-4.263964169924305,-1.5560495216644465,-0.5067467532390785,-0.25930496617034304,-1.127586275593859,0.4536808910291632,Korku
-603.5112551000452,55.546991698263206,-6.363468681274494,9.471385140943186,4.087012974218109,-3.6968239126431195,-8.44277523430217,-11.976025047687978,-16.68714613655144,-3.7323682646945993,-3.7408292408575052,-5.831694869362306,-0.5547576354093452,-6.025747888683838,-2.1411901620154414,2.9540014453570427,-7.681704258314432,-3.9377396340446307,-2.685760618937255,-2.9120362605215466,-6.224265599564842,-1.2944883345429337,-4.7207835175369555,-4.653226897529906,-3.577459283392712,-1.657845211769881,-5.777046036579171,-0.5223873052730752,-3.77805124105089,-2.436813040581014,-4.118800138237638,-1.3080735972657824,-2.7587869757336545,1.0977578082301496,-1.1602318746940747,1.544418405414099,1.5838133530289185,1.6181259395964522,-1.718112401479962,0.5710520957776051,Korku
-624.4835693724935,60.6167198191893,7.0847288143444676,19.61024514242409,9.92435390052437,4.668557111953705,-1.2066214848944594,-4.99203911227059,-8.702970978999762,0.9026996815618847,-0.10747764912079709,0.9774087650317288,2.5910141158045743,-1.3573897831088957,1.0416064841467478,4.791577571304757,-2.263902941122007,-0.8766307136590338,0.7398776438090969,2.7625906121097805,-5.8380150514578295,0.08756219115130316,-1.8157334721815097,-2.895674932880653,-3.191233642158647,0.2672510481688772,-3.739310947909225,1.0465468922451195,-2.813330814375833,-0.9130783041879444,-2.058233709141354,-0.47996934492209015,-2.7460071723155317,-1.5012581006676116,-4.041557918246269,-1.4904148781751838,-0.8902628874920188,-1.0676359444920385,-3.455069006285576,-2.4685496750064897,Korku
-624.2697613437256,60.82917387986015,-3.7427418228071465,15.80237003144752,6.3617562819565485,0.34993961171499943,-4.3208703991230335,-10.190178281976513,-10.92595769775225,-0.2717425583122289,-1.2894623912349896,-0.8525217590374122,-0.08690332999984407,-3.140972121512945,0.6953157791445992,1.0478156953912001,-3.1530330967518165,-3.053819921227902,-0.43408498068837026,1.9541490810830477,-7.122831365514277,0.7272384340480095,-3.1023640932055025,-3.274269836521144,-2.4042783465883106,-1.2667572400693883,-5.14168354016445,0.5647944341417582,-3.95343992875695,-0.7786052757743145,-2.7207769662845025,-0.35884916136794776,-4.425480857221293,-2.155736192901469,-4.817709673481596,-0.8620316759928544,-0.7590288739141922,-2.0048594369355994,-3.4312314108312854,-2.877390638236907,Korku
-439.42676804035614,52.822903750476925,-13.123200756831054,5.725410588036938,1.2466226380432832,6.415546428031651,-6.154189116833639,-11.61123407978195,-15.28575262371074,-1.421225878208691,1.623589444767943,-3.1532909941733154,-1.091968089391967,-1.7866040470990667,-0.18636738600098998,9.181970729892289,-2.4462512356795014,-3.648665773448912,-1.7479475937243092,-1.9560146957166484,-4.8353985017990695,1.9105293149972924,-1.4842330657996983,1.9438588802652828,0.9479588485915144,5.274321984419381,0.32569140560576004,5.013091381462762,2.614474062633935,2.101115471324946,5.271471521097781,5.099767035143886,2.1457137350078943,2.885017907068167,-3.275565606061138,2.0728230040234235,3.1940065681738607,4.410631132280348,2.500594593938419e-05,1.1008165856768994,Korku
-404.2763810399701,43.12468521696863,-17.967274664405252,-2.786455815823635,1.5000674732358161,0.20250842842836017,-11.827838539533602,-14.61206835995267,-17.648899253224826,-6.861052353088558,-4.892947175218874,-8.805667675896222,-6.802555935858806,-4.8289939305522775,-3.3725590106260643,3.343396249527507,-8.985888287044785,-6.431949188719767,-2.051660509939258,-2.883078373577604,-6.518606750614441,-1.2900384168944894,0.7449176852619385,3.975753898139688,4.548555756537482,8.269528535460562,2.7066391190093775,5.0684782452569035,2.751174228717942,4.7804894369161115,6.3724741533290805,4.815424145043394,0.5387462996555011,-0.24073923967029187,-2.5846829580829063,2.502728715513043,2.806113909702271,1.3868122963872018,-2.7515388395720386,-1.2612276012304964,Korku
-369.86351525854957,39.6285255843975,-15.817108636308507,-0.4445595575589766,-6.174394226391225,-0.6501304783824878,-10.510260426899274,-17.82859536638101,-18.271335981771145,-8.98749437291182,-4.196078205143214,-7.476551572034219,-8.19632798553271,-6.906387577705833,-6.7991680957549585,5.327838899603032,-8.977287676134745,-5.265862946901118,-2.3917435702311067,-2.8703417323409113,-4.608009913122532,0.21731337997835454,-0.07283363433527357,3.4029605541114183,5.9502700655970235,11.041695958848784,5.1224808699053925,6.800808829694858,0.4346958946198627,0.8348140495918069,1.7862548450222948,3.679089849310647,3.107243072032514,1.0834841135789621,-3.0456368743460858,2.32776805617153,3.643949199301306,3.118771372148649,-0.5299859290714591,-0.35852269260464237,Korku
-427.3650442556702,45.678744393985845,-15.949529396800527,-0.6474927929100406,-1.2069635085824193,2.4827278425890307,-14.023714106607727,-15.020881614018034,-17.594848557537713,-9.059507644687727,1.870994706945232,-7.001271498484692,-7.830111536569738,-5.646576456400231,-4.412210369806701,4.399406531513894,-8.90909943911795,-6.04988982973255,-1.3112697898397112,-3.8375552819819236,-6.54850201466147,-0.9402537589536812,-0.46537714377601364,2.0281270881726106,2.5278997310557116,7.664421103996631,3.840714560798396,7.401399432394462,4.801027208815646,4.062058174063393,4.024178901101616,3.3487625257141094,1.1967976450457385,2.2257369914585294,-1.3700071162907796,4.8230318348708785,1.2165430647603526,1.403583943940248,-1.9465035596644296,1.039378819761243,Korku
